2018.04.06,14:40,1.22392,1.22411,1.22315,1.22337,765
2018.04.06,14:45,1.22339,1.22347,1.22188,1.22250,678
2018.04.06,14:50,1.22244,1.22392,1.22241,1.22370,592
2018.04.06,14:55,1.22369,1.22488,1.22359,1.22471,624
2018.04.06,15:00,1.22476,1.22533,1.22433,1.22526,639
2018.04.06,15:05,1.22529,1.22572,1.22509,1.22539,559
2018.04.06,15:10,1.22540,1.22657,1.22538,1.22556,705
2018.04.06,15:15,1.22555,1.22695,1.22555,1.22669,700
2018.04.06,15:20,1.22670,1.22741,1.22661,1.22730,637
2018.04.06,15:25,1.22735,1.22789,1.22687,1.22738,674
2018.04.06,15:30,1.22742,1.22776,1.22698,1.22758,834
2018.04.06,15:35,1.22759,1.22790,1.22717,1.22734,615
2018.04.06,15:40,1.22735,1.22780,1.22717,1.22764,634
2018.04.06,15:45,1.22765,1.22791,1.22727,1.22729,628
2018.04.06,15:50,1.22731,1.22732,1.22667,1.22684,688
2018.04.06,15:55,1.22687,1.22691,1.22651,1.22676,541
2018.04.06,16:00,1.22677,1.22689,1.22631,1.22659,625
2018.04.06,16:05,1.22658,1.22666,1.22633,1.22636,419
2018.04.06,16:10,1.22634,1.22692,1.22622,1.22689,452
2018.04.06,16:15,1.22688,1.22752,1.22684,1.22712,585
2018.04.06,16:20,1.22709,1.22711,1.22650,1.22692,386
2018.04.06,16:25,1.22691,1.22700,1.22641,1.22650,379
2018.04.06,16:30,1.22651,1.22699,1.22649,1.22690,451
2018.04.06,16:35,1.22691,1.22705,1.22668,1.22698,384
2018.04.06,16:40,1.22699,1.22741,1.22688,1.22689,410
2018.04.06,16:45,1.22690,1.22719,1.22674,1.22701,573
2018.04.06,16:50,1.22703,1.22743,1.22695,1.22695,501
2018.04.06,16:55,1.22694,1.22694,1.22566,1.22610,698
2018.04.06,17:00,1.22611,1.22637,1.22598,1.22624,585
2018.04.06,17:05,1.22625,1.22687,1.22604,1.22677,429
2018.04.06,17:10,1.22679,1.22696,1.22650,1.22652,418
2018.04.06,17:15,1.22651,1.22689,1.22644,1.22687,384
2018.04.06,17:20,1.22688,1.22755,1.22686,1.22752,455
2018.04.06,17:25,1.22751,1.22770,1.22728,1.22745,448
2018.04.06,17:30,1.22744,1.22749,1.22705,1.22711,410
2018.04.06,17:35,1.22710,1.22736,1.22704,1.22714,423
2018.04.06,17:40,1.22715,1.22790,1.22714,1.22776,357
2018.04.06,17:45,1.22777,1.22781,1.22711,1.22738,469
2018.04.06,17:50,1.22735,1.22747,1.22699,1.22740,332
2018.04.06,17:55,1.22741,1.22756,1.22723,1.22730,348
2018.04.06,18:00,1.22729,1.22729,1.22679,1.22710,411
2018.04.06,18:05,1.22709,1.22727,1.22688,1.22727,344
2018.04.06,18:10,1.22726,1.22751,1.22721,1.22746,267
2018.04.06,18:15,1.22745,1.22756,1.22721,1.22745,285
2018.04.06,18:20,1.22746,1.22779,1.22736,1.22758,365
2018.04.06,18:25,1.22757,1.22760,1.22672,1.22672,346
2018.04.06,18:30,1.22671,1.22729,1.22653,1.22719,452
2018.04.06,18:35,1.22718,1.22719,1.22669,1.22679,426
2018.04.06,18:40,1.22678,1.22758,1.22676,1.22717,434
2018.04.06,18:45,1.22716,1.22749,1.22708,1.22729,362
2018.04.06,18:50,1.22730,1.22750,1.22723,1.22748,333
2018.04.06,18:55,1.22747,1.22749,1.22722,1.22749,364
2018.04.06,19:00,1.22751,1.22761,1.22727,1.22733,331
2018.04.06,19:05,1.22732,1.22740,1.22689,1.22701,307
2018.04.06,19:10,1.22700,1.22706,1.22676,1.22681,307
2018.04.06,19:15,1.22680,1.22709,1.22671,1.22695,394
2018.04.06,19:20,1.22694,1.22724,1.22694,1.22721,221
2018.04.06,19:25,1.22722,1.22741,1.22708,1.22737,272
2018.04.06,19:30,1.22734,1.22750,1.22682,1.22688,483
2018.04.06,19:35,1.22689,1.22745,1.22689,1.22744,420
2018.04.06,19:40,1.22745,1.22760,1.22729,1.22756,364
2018.04.06,19:45,1.22754,1.22783,1.22749,1.22772,402
2018.04.06,19:50,1.22771,1.22798,1.22768,1.22781,476
2018.04.06,19:55,1.22780,1.22811,1.22773,1.22809,429
2018.04.06,20:00,1.22811,1.22881,1.22811,1.22873,483
2018.04.06,20:05,1.22874,1.22886,1.22861,1.22869,379
2018.04.06,20:10,1.22868,1.22869,1.22831,1.22847,243
2018.04.06,20:15,1.22848,1.22880,1.22848,1.22866,254
2018.04.06,20:20,1.22865,1.22866,1.22821,1.22842,325
2018.04.06,20:25,1.22841,1.22861,1.22835,1.22841,267
2018.04.06,20:30,1.22842,1.22842,1.22811,1.22820,201
2018.04.06,20:35,1.22821,1.22846,1.22812,1.22815,287
2018.04.06,20:40,1.22816,1.22816,1.22786,1.22788,328
2018.04.06,20:45,1.22787,1.22802,1.22775,1.22776,263
2018.04.06,20:50,1.22777,1.22795,1.22771,1.22785,303
2018.04.06,20:55,1.22784,1.22852,1.22781,1.22848,327
2018.04.06,21:00,1.22850,1.22864,1.22829,1.22856,418
2018.04.06,21:05,1.22857,1.22899,1.22849,1.22872,515
2018.04.06,21:10,1.22873,1.22898,1.22871,1.22879,416
2018.04.06,21:15,1.22877,1.22877,1.22852,1.22861,305
2018.04.06,21:20,1.22860,1.22870,1.22834,1.22864,285
2018.04.06,21:25,1.22865,1.22872,1.22824,1.22838,371
2018.04.06,21:30,1.22837,1.22846,1.22816,1.22826,201
2018.04.06,21:35,1.22828,1.22828,1.22808,1.22817,283
2018.04.06,21:40,1.22816,1.22819,1.22809,1.22816,213
2018.04.06,21:45,1.22815,1.22852,1.22815,1.22847,236
2018.04.06,21:50,1.22846,1.22853,1.22835,1.22844,367
2018.04.06,21:55,1.22845,1.22846,1.22828,1.22844,249
2018.04.09,00:00,1.22741,1.22781,1.22731,1.22732,172
2018.04.09,00:05,1.22733,1.22768,1.22733,1.22767,120
2018.04.09,00:10,1.22766,1.22769,1.22764,1.22767,45
2018.04.09,00:15,1.22768,1.22782,1.22764,1.22781,79
2018.04.09,00:20,1.22782,1.22785,1.22773,1.22773,73
2018.04.09,00:25,1.22772,1.22773,1.22764,1.22764,52
2018.04.09,00:30,1.22765,1.22765,1.22730,1.22738,85
2018.04.09,00:35,1.22737,1.22738,1.22730,1.22733,65
2018.04.09,00:40,1.22734,1.22744,1.22732,1.22734,89
